ac_number,constituency,sl_no,candidate_name,party,symbol,symbol_image_url,father_husband,age,sex,address,category
136,Krishnarayapuram,25,MANICKAVEL. R,Independent,Diamond,,,,,,
136,Krishnarayapuram,26,MURUGAN. S,Independent,Battery Torch,,,,,,
136,Krishnarayapuram,27,MURUGANANDHAM. P.K,Independent,Harmonium,,,,,,
136,Krishnarayapuram,28,VIMALRAJ. S,Independent,Telephone,,,,,,
137,Kulithalai,1,S.KARUNAKARAN,All India Anna Dravida Munnetra Kazhagam,Two leaves,,,,,,
137,Kulithalai,2,SURIYANUR A CHANDRAN,Dravida Munnetra Kazhagam,Rising sun,,,,,,
137,Kulithalai,3,SELVA.NANMAARAN,Naam Tamilar Katchi,Farmer Carrying Plough,,,,,,
137,Kulithalai,4,BALASUBRAMANI G,Tamilaga Vettri Kazhagam,Whistle,,,,,,
137,Kulithalai,5,P.MURUGAN,Ganasangam Party of India,Lady finger,,,,,,
137,Kulithalai,6,M.ARUNKUMAR,Independent,Bread,,,,,,
137,Kulithalai,7,R.ARUNKUMAR,Independent,Bucket,,,,,,
137,Kulithalai,8,S.IMRANKHAN,Independent,Belt,,,,,,
137,Kulithalai,9,O.KATHALINGAM,Independent,Camera,,,,,,
137,Kulithalai,10,M.GAYATHIRI,Independent,Brief case,,,,,,
137,Kulithalai,11,B.KAJAA MOHIDEEN,Independent,Bangles,,,,,,
137,Kulithalai,12,CHANDRASEKAR.P,Independent,Gas cylinder,,,,,,
137,Kulithalai,13,J.SANTHOSH KUMAR,Independent,Black board,,,,,,
137,Kulithalai,14,B.SAMPATHKUMAR,Independent,Bead necklace,,,,,,
137,Kulithalai,15,D.SARAVANAN,Independent,Baby walker,,,,,,
137,Kulithalai,16,V.CHINNASAMY,Independent,Box,,,,,,
137,Kulithalai,17,S.SENTHIL KUMAR,Independent,Batsman,,,,,,
137,Kulithalai,18,P.SELVAKUMAR,Independent,Almirah,,,,,,
137,Kulithalai,19,T.SELVARAJ,Independent,Helmet,,,,,,
137,Kulithalai,20,K.SHEIK ANWARDEEN,Independent,Boat with man and sail,,,,,,
137,Kulithalai,21,M.TAMILSELVAN,Independent,Biscuit,,,,,,
137,Kulithalai,22,J.PRATHAP,Independent,Bench,,,,,,
137,Kulithalai,23,M.MAYILVAGANAN,Independent,Cake,,,,,,
137,Kulithalai,24,J.MADHAVAN,Independent,Air conditioner,,,,,,
137,Kulithalai,25,T.MURUGANTHAM,Independent,Television,,,,,,
137,Kulithalai,26,N.RAMAKRISHNAN,Independent,Bat,,,,,,
137,Kulithalai,27,M.VADIVELAN,Independent,Brush,,,,,,
137,Kulithalai,28,K.VEERAMALAI,Independent,Bicycle pump,,,,,,
137,Kulithalai,29,K.HAKKIM,Independent,Balloon,,,,,,
138,Manapparai,1,P. ABDUL SAMED,Dravida Munnetra Kazhagam,Rising sun,,,,,,
138,Manapparai,2,M. ARUNAGIRI,Naam Tamilar Katchi,Farmer Carrying Plough,,,,,,
138,Manapparai,3,DR. PL. VIJAYAKUMAR,All India Anna Dravida Munnetra Kazhagam,Two leaves,,,,,,
138,Manapparai,4,AROCKIARAJ .A,Samaniya Makkal Nala Katchi,Walking stick,,,,,,
138,Manapparai,5,R. KATHIRAVAN,Tamilaga Vettri Kazhagam,Whistle,,,,,,
138,Manapparai,6,P. MEENA,Puthiya Tamilagam,Gas cylinder,,,,,,
138,Manapparai,7,RAJAVARMAN .R,Tamizhaga Vaazhvurimai Katchi,Camera,,,,,,
138,Manapparai,8,A. RAMAN,Independent,Water melon,,,,,,
138,Manapparai,9,KATHIRAVAN .M,Independent,Ship,,,,,,
138,Manapparai,10,M. KARUPPAN,Independent,Diamond,,,,,,
138,Manapparai,11,KUTTAIAN,Independent,Bucket,,,,,,
138,Manapparai,12,SARPHUDIN,Independent,Television,,,,,,
138,Manapparai,13,P. CHINNAN,Independent,Cake,,,,,,
138,Manapparai,14,A. SENTHIL KUMAR,Independent,Gift pack,,,,,,
138,Manapparai,15,PERIYAKKA,Independent,Matchbox,,,,,,
138,Manapparai,16,RAJESH .M,Independent,Tennis racket & ball,,,,,,
138,Manapparai,17,P. VIJAYAKUMAR,Independent,Balloon,,,,,,
138,Manapparai,18,M. VIJAYA KUMAR,Independent,Scissors,,,,,,
139,Srirangam,1,ALLIMUTHU.M,Bahujan Samaj Party,Elephant,,,,,,
139,Srirangam,2,DHARMARAJ. M,Naam Tamilar Katchi,Farmer Carrying Plough,,,,,,
139,Srirangam,3,S. DURAIRAJ,Dravida Munnetra Kazhagam,Rising sun,,,,,,
139,Srirangam,4,R.MANOHARAN,All India Anna Dravida Munnetra Kazhagam,Two leaves,,,,,,
139,Srirangam,5,KAMARAJ.K,Samaniya Makkal Nala Katchi,Walking stick,,,,,,
139,Srirangam,6,KUMAR. P,Akila Inthiya Makkal Marumalarchi Kazhakam,Bicycle pump,,,,,,
139,Srirangam,7,K. SAKTHIVEL,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,Jackfruit,,,,,,
139,Srirangam,8,NEWTON.A,Puthiya Tamilagam,Gas cylinder,,,,,,
139,Srirangam,9,MURALI .N,Tamizhaga Vaazhvurimai Katchi,Camera,,,,,,
139,Srirangam,10,RAMESH,Tamilaga Vettri Kazhagam,Whistle,,,,,,
139,Srirangam,11,VIJAY .A,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Coconut farm,,,,,,
139,Srirangam,12,ANBARASAN.M,Independent,CCTV Camera,,,,,,
139,Srirangam,13,KARTHICK.S,Independent,Gas Stove,,,,,,
139,Srirangam,14,KRISHNAKUMAR.A,Independent,Batsman,,,,,,
139,Srirangam,15,SHASHI KIRAN .K .N,Independent,Diamond,,,,,,
139,Srirangam,16,S. DURAIRAJ,Independent,Cauliflower,,,,,,
139,Srirangam,17,PARAMASIVAM,Independent,Box,,,,,,
139,Srirangam,18,MOHAMED MUSTHAFA. M,Independent,Pen stand,,,,,,
139,Srirangam,19,MUTHUKUMAR.P,Independent,Air conditioner,,,,,,
139,Srirangam,20,RAMESH.R,Independent,Clip,,,,,,
139,Srirangam,21,RAVICHANDIRAN.N,Independent,Belt,,,,,,
140,Tiruchirappalli (West),1,CHINNAIYAN POOSARI,Bahujan Samaj Party,Elephant,,,,,,
140,Tiruchirappalli (West),2,K.N.NEHRU,Dravida Munnetra Kazhagam,Rising sun,,,,,,
140,Tiruchirappalli (West),3,K.BHUVANESWARI,Naam Tamilar Katchi,Farmer Carrying Plough,,,,,,
140,Tiruchirappalli (West),4,M.RAJASEKARAN,Amma Makkal Munnettra Kazagam,Pressure cooker,,,,,,
140,Tiruchirappalli (West),5,R.PRABU,Tamizhaga Vaazhvurimai Katchi,Camera,,,,,,
140,Tiruchirappalli (West),6,G.RAMAMOORTHI,Tamilaga Vettri Kazhagam,Whistle,,,,,,
140,Tiruchirappalli (West),7,A.VEERAMANI,Samaniya Makkal Nala Katchi,Walking stick,,,,,,
140,Tiruchirappalli (West),8,M.KALAIMANI,Independent,Matchbox,,,,,,
140,Tiruchirappalli (West),9,M.CHANDRASEKARAN,Independent,Flute,,,,,,
140,Tiruchirappalli (West),10,SAMPATH,Independent,Battery Torch,,,,,,
140,Tiruchirappalli (West),11,SUNDARAPANDIYARAJA,Independent,Gas cylinder,,,,,,
140,Tiruchirappalli (West),12,P.RAJENDRAN,Independent,Coconut farm,,,,,,
140,Tiruchirappalli (West),13,A.VASUDEVAN,Independent,Almirah,,,,,,
140,Tiruchirappalli (West),14,JEEVANANTHAM.M,Independent,Diamond,,,,,,
141,Tiruchirappalli (East),1,R. ELANGOVAN,Bahujan Samaj Party,Elephant,,,,,,
141,Tiruchirappalli (East),2,S. INIGO IRUDAYARAJ,Dravida Munnetra Kazhagam,Rising sun,,,,,,
141,Tiruchirappalli (East),3,DR.KRISHNASAMY .V,Naam Tamilar Katchi,Farmer Carrying Plough,,,,,,
141,Tiruchirappalli (East),4,G. RAJASEKARAN,All India Anna Dravida Munnetra Kazhagam,Two leaves,,,,,,
141,Tiruchirappalli (East),5,ANAND SELVARAJ,National Maha Sabha Party,Ship,,,,,,
